444506.992	3463607.34	2537	1350	2.434
444529.882	3463617.38	2538	1350	2.434
444552.772	3463627.42	2539	1350	2.434
444575.663	3463637.46	2540	1350	2.434
444598.553	3463647.5	2541	1350	2.434
444621.443	3463657.54	2542	1350	2.434
444644.333	3463667.58	2543	1350	2.434
444667.224	3463677.62	2544	1350	2.434
444700.154	3463664.76	2545	1349	2.434
444723.045	3463674.8	2546	1349	2.434
444745.935	3463684.84	2547	1349	2.434
444768.825	3463694.88	2548	1349	2.434
444791.715	3463704.92	2549	1349	2.434
444814.606	3463714.96	2550	1349	2.434
444837.496	3463725	2551	1349	2.434
444860.386	3463735.04	2552	1349	2.434
444883.277	3463745.08	2553	1349	2.434
444906.167	3463755.12	2554	1349	2.434
444929.057	3463765.16	2555	1349	2.434
444951.947	3463775.2	2556	1349	2.434
444974.838	3463785.24	2557	1349	2.434
444997.728	3463795.28	2558	1349	2.434
445020.618	3463805.32	2559	1349	2.434
445043.509	3463815.36	2560	1349	2.434
445066.399	3463825.4	2561	1349	2.434
445089.289	3463835.44	2562	1349	2.434
445112.18	3463845.48	2563	1349	2.434
445135.07	3463855.52	2564	1349	2.434
445157.96	3463865.56	2565	1349	2.434
445180.85	3463875.6	2566	1349	2.434
445203.741	3463885.64	2567	1349	2.434
445236.671	3463872.78	2568	1348	2.434
445259.562	3463882.82	2569	1348	2.434
445282.452	3463892.86	2570	1348	2.434
445305.342	3463902.9	2571	1348	2.434
445328.232	3463912.94	2572	1348	2.434
445351.123	3463922.98	2573	1348	2.434
445374.013	3463933.02	2574	1348	2.434
445396.903	3463943.06	2575	1348	2.434
445409.753	3463976	2576	1349	2.434
445432.644	3463986.04	2577	1349	2.434
445455.534	3463996.08	2578	1349	2.434
445478.424	3464006.12	2579	1349	2.434
445501.314	3464016.16	2580	1349	2.434
445524.205	3464026.2	2581	1349	2.434
445547.095	3464036.24	2582	1349	2.434
445569.985	3464046.28	2583	1349	2.434
445592.876	3464056.32	2584	1349	2.434
445615.766	3464066.36	2585	1349	2.434
445638.656	3464076.4	2586	1349	2.434
445661.547	3464086.44	2587	1349	2.434
445684.437	3464096.48	2588	1349	2.434
445707.327	3464106.52	2589	1349	2.434
445730.217	3464116.56	2590	1349	2.434
445753.108	3464126.6	2591	1349	2.434
445775.998	3464136.64	2592	1349	2.434
445798.888	3464146.68	2593	1349	2.434
445821.779	3464156.72	2594	1349	2.434
445844.669	3464166.76	2595	1349	2.434
445867.559	3464176.8	2596	1349	2.434
445890.449	3464186.84	2597	1349	2.434
445913.34	3464196.88	2598	1349	2.434
445936.23	3464206.92	2599	1349	2.434
445959.12	3464216.96	2600	1349	2.434
445982.011	3464227	2601	1349	2.434
446004.901	3464237.04	2602	1349	2.434
446027.791	3464247.08	2603	1349	2.434
446050.681	3464257.12	2604	1349	2.434
446073.572	3464267.16	2605	1349	2.434
446096.462	3464277.2	2606	1349	2.434
446119.352	3464287.24	2607	1349	2.434
446142.243	3464297.28	2608	1349	2.434
446165.133	3464307.32	2609	1349	2.434
446188.023	3464317.36	2610	1349	2.434
446210.914	3464327.4	2611	1349	2.434
446233.804	3464337.44	2612	1349	2.434
446256.694	3464347.48	2613	1349	2.434
